track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_x,track_name,external_urls_tracks,track_artist_id,artist_name,followers number,images_artists,external_urls_artists,track_album_id,album_name,release_date,image_album,external_urls_albums,duration_ms_y,explicit,genres
73oe247FdMwIJSHTM9Zvwn,0.545,0.932,-2.189,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,Face Down,https://open.spotify.com/track/73oe247FdMwIJSHTM9Zvwn,1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,1483081,https://i.scdn.co/image/ab6761610000e5ebb4223cca4841b3e52a7133f1,https://open.spotify.com/artist/1SImpQO0GbjRgvlwCcCtFo,4VpmhPNVQRsnIrHDTVQ7ki,Rock de los 2000,2023-11-24,https://i.scdn.co/image/ab67616d0000b27325244209f0677c3e355cc77e,https://open.spotify.com/album/4VpmhPNVQRsnIrHDTVQ7ki,192000,False,"pop punk, emo pop, emo, pop"
0TTN18FVx6Ibfqzotyneok,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,185586,Numb,https://open.spotify.com/track/0TTN18FVx6Ibfqzotyneok,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,29373821,https://i.scdn.co/image/ab6761610000e5eb9f181c0c08614cb9525d42cd,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,3Q9wXhEAX7NYCPP0hxIuDz,Meteora 20th Anniversary Edition,2023-04-07,https://i.scdn.co/image/ab67616d0000b273ca2e09fd52e6330146ea9550,https://open.spotify.com/album/3Q9wXhEAX7NYCPP0hxIuDz,187508,False,"rap metal, rock, metal, alternative metal, nu metal"
1QtT1g0emz473quq3YS1y4,0.444,0.708,-5.926,0.126,0.0419,0.0,0.0775,0.26,105.412,255413,Shawty (feat. T Pain),https://open.spotify.com/track/1QtT1g0emz473quq3YS1y4,3jksrX4oBklxR78ft8gv3j,Plies,1982773,https://i.scdn.co/image/ab6761610000e5eb0c7b5904dc0ee47d9407a19c,https://open.spotify.com/artist/3jksrX4oBklxR78ft8gv3j,5k0JoJgaBdJly53Trn0lh6,The Real Testament (Deluxe),2007-08-07,https://i.scdn.co/image/ab67616d0000b273d54c4499f32cc9754e8131f1,https://open.spotify.com/album/5k0JoJgaBdJly53Trn0lh6,255413,True,"hip hop, R&B, pop, southern hip hop"
360TPORPNBas8DeQueJe67,0.516,0.874,-2.571,0.186,0.0864,0.0,0.173,0.391,169.561,297520,Crack A Bottle,https://open.spotify.com/track/360TPORPNBas8DeQueJe67,7dGJo4pcD2V6oG8kP0tJRR,Eminem,99037760,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,7h2OEj0ifXb3UdgvTmCqfY,Relapse,2009-05-15,https://i.scdn.co/image/ab67616d0000b27363d5aec8186b37f4404b1d1d,https://open.spotify.com/album/7h2OEj0ifXb3UdgvTmCqfY,297520,True,"hip hop, rap"
6BIcjFZIVDZxNAcofRFPx4,0.618,0.552,-6.863,0.0981,0.176,0.0,0.252,0.586,81.975,242773,So Gone,https://open.spotify.com/track/6BIcjFZIVDZxNAcofRFPx4,6nzxy2wXs6tLgzEtqOkEi2,Monica,2777222,https://i.scdn.co/image/ab6761610000e5ebe511dad92fbc2626144a02a2,https://open.spotify.com/artist/6nzxy2wXs6tLgzEtqOkEi2,4lSQkGgFffaUOd22Yrc25v,After The Storm,2003,https://i.scdn.co/image/ab67616d0000b2730cfb7f6743c0742761edf377,https://open.spotify.com/album/4lSQkGgFffaUOd22Yrc25v,242773,False,"R&B, pop, r&b"
6T27IN7Ai94BeDv6PPCmoC,0.704,0.793,-2.266,0.0591,0.0488,0.0,0.575,0.412,127.96,199680,Turn Me On (feat. Nicki Minaj),https://open.spotify.com/track/6T27IN7Ai94BeDv6PPCmoC,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,https://i.scdn.co/image/ab67616d0000b2735c8cfe4b2c4aa89c9c92108e,https://open.spotify.com/album/4bTjdxhRRUiWfwj200f9Kl,199680,False,"hip hop, Dance/Electronic, edm, dance, pop"
6dCAwfYpyw8yKHpBNckgAM,0.576,0.726,-4.625,0.035,0.255,0.0,0.108,0.582,136.802,215720,Sure Be Cool If You Did,https://open.spotify.com/track/6dCAwfYpyw8yKHpBNckgAM,1UTPBmNbXNTittyMJrNkvw,Blake Shelton,7412249,https://i.scdn.co/image/ab6761610000e5ebaa03b29eb3a550f139fbb955,https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw,31Lu7MlcsZqfejpq65c3wM,Based on a True Story...,2013-03-26,https://i.scdn.co/image/ab67616d0000b27368d56dc9b06e7da2005660c8,https://open.spotify.com/album/31Lu7MlcsZqfejpq65c3wM,215720,False,country
64BbK9SFKH2jk86U3dGj2P,0.458,0.795,-3.265,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,Otherside,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,22291457,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,https://open.spotify.com/album/2Y9IRtehByVkegoD7TcLfi,255373,False,"alternative rock, funk rock, rock"
6Bm6qUCSatPAqkQllFL7oA,0.256,0.788,-5.263,0.0403,0.0298,0.0,0.707,0.429,80.718,228706,Unwell,https://open.spotify.com/track/6Bm6qUCSatPAqkQllFL7oA,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,2622779,https://i.scdn.co/image/ab6761610000e5eb2600695faee2deeb736755f0,https://open.spotify.com/artist/3Ngh2zDBRPEriyxQDAMKd1,7fv4OVYUiixcwCGDRwvcH8,More Than You Think You Are,2002-11-01,https://i.scdn.co/image/ab67616d0000b273b23d1b3eb6fcd4a6c892d4f7,https://open.spotify.com/album/7fv4OVYUiixcwCGDRwvcH8,228706,False,"rock, pop, post-grunge"
6gsmFgUiSTuinJlScwFODv,0.489,0.757,-4.062,0.0926,0.00981,0.0,0.234,0.567,168.004,267160,I Love You,https://open.spotify.com/track/6gsmFgUiSTuinJlScwFODv,5NDMothbpdpq2xHqSjrrWn,Faith Evans,1766109,https://i.scdn.co/image/ab6761610000e5eb59b1c5df87253aa6bfd1f524,https://open.spotify.com/artist/5NDMothbpdpq2xHqSjrrWn,0pP9NBXbbRH2ZJb7fazkZy,Faithfully,2001,https://i.scdn.co/image/ab67616d0000b273100633de24e11edd89161fbd,https://open.spotify.com/album/0pP9NBXbbRH2ZJb7fazkZy,267160,False,"hip hop, R&B, pop, r&b"
1rfofaqEpACxVEHIZBJe6W,0.768,0.517,-4.323,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216896,Havana (feat. Young Thug),https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,34774468,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,https://open.spotify.com/album/2vD3zSQr8hNlg0obNel4TE,217306,False,pop
5BOZ4skcMubA0R6RD4zf64,0.916,0.804,-3.406,0.049,0.37,1.18e-05,0.0812,0.538,120.028,196000,Girls Like (feat. Zara Larsson),https://open.spotify.com/track/5BOZ4skcMubA0R6RD4zf64,0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,844391,https://i.scdn.co/image/ab6761610000e5ebb3ba872f2db68e17e01d3cbd,https://open.spotify.com/artist/0Tob4H0FLtEONHU1MjpUEp,0ctfduE1sLhqIjbcFokWvv,YOUTH,2017-03-31,https://i.scdn.co/image/ab67616d0000b273eca0f3aa02bae1a45a2194f6,https://open.spotify.com/album/0ctfduE1sLhqIjbcFokWvv,195306,True,"hip hop, grime, Dance/Electronic, pop"
0ZqveF2rEFlz2oqF2xrriP,0.74,0.876,-6.87,0.0369,0.0173,0.00152,0.0785,0.825,127.002,285426,The Riddle,https://open.spotify.com/track/0ZqveF2rEFlz2oqF2xrriP,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,1031746,https://i.scdn.co/image/ab6761610000e5eb3547c85b33443eb3d8abd004,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,5aSbB0dVq5o7N5eSfnexjV,L'Amour Toujours,1999,https://i.scdn.co/image/ab67616d0000b2739f2ee3f526327adefd970bc9,https://open.spotify.com/album/5aSbB0dVq5o7N5eSfnexjV,285426,False,"italo dance, eurodance, pop"
2CWVInIWietPk2YcplmfxO,0.434,0.897,-4.918,0.0488,0.0103,0.0,0.612,0.684,148.726,167066,All The Small Things,https://open.spotify.com/track/2CWVInIWietPk2YcplmfxO,6FBDaR13swtiWwGhX1WQsP,blink-182,8922522,https://i.scdn.co/image/ab6761610000e5eb5da36f8b98dd965336a1507a,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,1z84SBIrua7krJWc5xX9BU,Football Party 2021,2021-06-18,https://i.scdn.co/image/ab67616d0000b273469ed92951169010bb070e28,https://open.spotify.com/album/1z84SBIrua7krJWc5xX9BU,171066,False,"pop punk, punk, emo pop, emo, rock, skate punk, pop"
2OXidlnDThZR3zf36k6DVL,0.593,0.639,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881,218840,Just A Kiss,https://open.spotify.com/track/2OXidlnDThZR3zf36k6DVL,32WkQRZEVKSzVAAYqukAEA,Lady A,3724189,https://i.scdn.co/image/ab6761610000e5eb88ef2b30e7a0cb9d1af31d7a,https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA,2OecGqWoNWvW2VH4HUixjo,Own The Night,2011-09-13,https://i.scdn.co/image/ab67616d0000b273e32c05c23344e590ec56a915,https://open.spotify.com/album/2OecGqWoNWvW2VH4HUixjo,218840,False,"pop country, country, pop"
36cmM3MBMWWCFIiQ90U4J8,0.779,0.963,-2.125,0.0399,0.0334,0.493,0.664,0.759,127.941,222186,Bounce (feat. Kelis) - Radio Edit,https://open.spotify.com/track/36cmM3MBMWWCFIiQ90U4J8,7CajNmpbOovFoOoasH2HaY,Calvin Harris,23119774,https://i.scdn.co/image/ab6761610000e5eb1e4bcd2bef1896648762dd6b,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,https://open.spotify.com/album/7w19PFbxAjwZ7UVNp9z0uT,222186,False,"hip hop, Dance/Electronic, edm, pop"
5ZdzNVOmCSp5HFLk0EgvJS,0.469,0.955,-4.253,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653,Dirty Little Secret,https://open.spotify.com/track/5ZdzNVOmCSp5HFLk0EgvJS,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,2809171,https://i.scdn.co/image/ab6761610000e5ebb18bd56871c0ce8c8d6c8fa7,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT,03kOqFjrxiwkgvj2ExN6ii,Move Along,2005-01-01,https://i.scdn.co/image/ab67616d0000b2734d54e4f290fe5c08c66ebc0e,https://open.spotify.com/album/03kOqFjrxiwkgvj2ExN6ii,193653,False,"pop punk, emo pop, emo, rock, pop"
6pTg4H8juKV9iSzrcVUbM3,0.878,0.746,-4.281,0.0451,0.0476,0.0,0.154,0.792,111.996,204093,Dance Wiv Me - Radio Edit,https://open.spotify.com/track/6pTg4H8juKV9iSzrcVUbM3,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,525088,https://i.scdn.co/image/ab6761610000e5eb2d2ffbc3afe1bdc91f403485,https://open.spotify.com/artist/0gusqTJKxtU1UTmNRMHZcv,0tbxVYstYiHpBwA7qYL1hC,Tongue N' Cheek (Dirtee Deluxe Edition),2011-01-01,https://i.scdn.co/image/ab67616d0000b2736f754c78ad0a1cb7fa2d6c4f,https://open.spotify.com/album/0tbxVYstYiHpBwA7qYL1hC,204093,False,"hip hop, grime, Dance/Electronic, pop"
3jgth2GltpDlPTdSMzIUto,0.687,0.793,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,205733,Numb / Encore,https://open.spotify.com/track/3jgth2GltpDlPTdSMzIUto,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,9944087,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,1Cuu5JU4NyGzNzw3whVhKf,100 Greatest Running Songs,2023-10-17,https://i.scdn.co/image/ab67616d0000b2731b492778f2e3babf4d413908,https://open.spotify.com/album/1Cuu5JU4NyGzNzw3whVhKf,205280,True,"hip hop, east coast hip hop, rap"
4vmDCDOGjTFDVrNiXJnSao,0.824,0.836,-5.903,0.0404,0.00521,0.000817,0.112,0.716,122.014,220640,Telephone,https://open.spotify.com/track/4vmDCDOGjTFDVrNiXJnSao,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,36230042,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,6GpXFc0McNtbMN5xd3RnVA,Pop Princess & Friends 2024,2024-09-27,https://i.scdn.co/image/ab67616d0000b2730c796618abeeabbf5df80cc0,https://open.spotify.com/album/6GpXFc0McNtbMN5xd3RnVA,221013,False,"art pop, pop"
10IJIegM5XnMlN7zrfn3tL,0.776,0.844,-5.305,0.0297,0.0277,0.000244,0.135,0.868,125.972,208626,Escape,https://open.spotify.com/track/10IJIegM5XnMlN7zrfn3tL,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,11567882,https://i.scdn.co/image/ab6761610000e5eb4fa1405802a42c665b0f2dd1,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,045SvC3Y4s8F4BmgZbZ1yt,Escape,2001-01-01,https://i.scdn.co/image/ab67616d0000b27325df921e104227f1e493429a,https://open.spotify.com/album/045SvC3Y4s8F4BmgZbZ1yt,208626,False,"latin, pop, latin pop"
2Xt0QeI5idk6At5hIfNYip,0.603,0.774,-6.066,0.0428,0.0288,0.051,0.0533,0.48,124.994,238266,Love at First Sight,https://open.spotify.com/track/2Xt0QeI5idk6At5hIfNYip,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,2170523,https://i.scdn.co/image/ab6761610000e5eb9a8ae4546aa5fb59aac60262,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA,1BdQWouNev422Pnyrse62b,The Abbey Road Sessions,2012-10-24,https://i.scdn.co/image/ab67616d0000b27326734e941ac9f0ade71d6589,https://open.spotify.com/album/1BdQWouNev422Pnyrse62b,215853,False,"dance pop, Dance/Electronic, pop"
2wEEH6yeMcXzBaNIaPrUU4,0.733,0.818,-7.222,0.0859,0.0241,0.0,0.0636,0.253,116.019,232146,Papaoutai,https://open.spotify.com/track/2wEEH6yeMcXzBaNIaPrUU4,5j4HeCoUlzhfWtjAfM1acR,Stromae,3721263,https://i.scdn.co/image/ab6761610000e5ebcc129f1c9b5047760d66aae2,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR,7IUSHVfJLIlVebgtUcRmUh,French Heat Hits,2023-09-20,https://i.scdn.co/image/ab67616d0000b27310a80c3faa4ad42dc89fa4ee,https://open.spotify.com/album/7IUSHVfJLIlVebgtUcRmUh,231509,False,"pop, french pop"
67AqbRNtH5uButlCLffKKZ,0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,227893,Firework,https://open.spotify.com/track/67AqbRNtH5uButlCLffKKZ,6jJ0s89eD6GaHleKKya26X,Katy Perry,36569955,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,3iNYRCTcvOnh48PRDqc1ut,Clean Pop Hits,2021-09-24,https://i.scdn.co/image/ab67616d0000b273bbd6dda3a25d82ca6fca14aa,https://open.spotify.com/album/3iNYRCTcvOnh48PRDqc1ut,227973,False,pop
0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,203346,Sex on Fire,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,5627993,https://i.scdn.co/image/ab6761610000e5eb6fc940f2e99875ced9bafed0,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx,5CZR6ljD0x9fTiS4mh9wMp,Only By The Night,2008-09-23,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp,203346,False,"modern rock, rock"
5p0KCAuu5nrHpTuAIhHdLw,0.682,0.894,-1.73,0.0727,0.0381,0.0,0.416,0.845,95.992,198600,Overprotected - Radio Edit,https://open.spotify.com/track/5p0KCAuu5nrHpTuAIhHdLw,26dSoYclwsYLMAKD3tpOr4,Britney Spears,16432977,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,5ax3GTsfX5uCUaNgnJsSG5,Britney (Digital Deluxe Version),2001-10-31,https://i.scdn.co/image/ab67616d0000b273801ce9753a4f30a71fedb0fd,https://open.spotify.com/album/5ax3GTsfX5uCUaNgnJsSG5,198600,False,pop
4fAaLjbtc1Db9EorMgaD1S,0.772,0.599,-5.996,0.246,0.0277,0.0,0.0839,0.557,92.029,247506,Outta Control - Remix,https://open.spotify.com/track/4fAaLjbtc1Db9EorMgaD1S,3q7HBObVc0L8jNeTe5Gofh,50 Cent,17353996,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,74jYy3DtyTfSVyxQUcsTFF,Blood Money,2006-05-02,https://i.scdn.co/image/ab67616d0000b273019a89b674026f9227ac265d,https://open.spotify.com/album/74jYy3DtyTfSVyxQUcsTFF,247826,True,"hip hop, pop, east coast hip hop"
7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,Without Me,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,7dGJo4pcD2V6oG8kP0tJRR,Eminem,99037760,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://open.spotify.com/album/2cWBwpqMsDJC1ZUwz813lo,290320,True,"hip hop, rap"
009ImBOrIUlWgla8U05RAC,0.555,0.729,-4.813,0.0387,0.00357,0.0,0.209,0.369,129.003,228878,Unconditionally,https://open.spotify.com/track/009ImBOrIUlWgla8U05RAC,6jJ0s89eD6GaHleKKya26X,Katy Perry,36569955,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,3jB9yFDwRe3KhtGnHXJntk,PRISM,2013-01-01,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://open.spotify.com/album/3jB9yFDwRe3KhtGnHXJntk,228878,False,pop
2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,215733,Shallow,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,36230042,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,4sLtOBOzn4s3GDUv3c5oJD,A Star Is Born Soundtrack,2018-10-05,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,https://open.spotify.com/album/4sLtOBOzn4s3GDUv3c5oJD,215733,False,"art pop, pop"
6gzR5GdZTevJT8OWW0NeGa,0.738,0.861,-4.141,0.237,0.318,0.00182,0.325,0.58,131.98,189052,Kill This Love,https://open.spotify.com/track/6gzR5GdZTevJT8OWW0NeGa,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,53402592,https://i.scdn.co/image/ab6761610000e5ebc9690bc711d04b3d4fd4b87c,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,3l1V6pEtFQLpbfAyfrSWhW,BLACKPINK 2021 'THE SHOW' LIVE,2021-06-01,https://i.scdn.co/image/ab67616d0000b273273773a63f11a55524203ad9,https://open.spotify.com/album/3l1V6pEtFQLpbfAyfrSWhW,191820,False,"k-pop, pop"
3ZaciokKVQ8RWSrSOBc1zb,0.846,0.482,-6.721,0.129,0.0246,0.0,0.393,0.212,100.969,229866,Run It! (feat. Juelz Santana),https://open.spotify.com/track/3ZaciokKVQ8RWSrSOBc1zb,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,25824862,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,2EKm6Cxe3x64DhiaxBkzLR,Ano Novo 2024/2025 - Hits Internacionais,2024-12-07,https://i.scdn.co/image/ab67616d0000b273f0b42c5df96ea53619e0e05f,https://open.spotify.com/album/2EKm6Cxe3x64DhiaxBkzLR,229493,False,"hip hop, R&B, pop, r&b"
3jagJCUbdqhDSPuxP8cAqF,0.884,0.677,-5.603,0.283,0.0778,0.0,0.0732,0.584,101.868,263226,Work It,https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF,2wIVse2owClT7go1WT98tk,Missy Elliott,2635374,https://i.scdn.co/image/ab6761610000e5ebf6691f40d906f097e9fbaa4c,https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk,6DeU398qrJ1bLuryetSmup,Under Construction,2002-11-12,https://i.scdn.co/image/ab67616d0000b27395d8583bba8f3cd794fa5bae,https://open.spotify.com/album/6DeU398qrJ1bLuryetSmup,263226,True,"hip hop, R&B, pop"
56UGjy8ygowuneZFsEHxTY,0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,162600,Faint,https://open.spotify.com/track/56UGjy8ygowuneZFsEHxTY,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,29373821,https://i.scdn.co/image/ab6761610000e5eb9f181c0c08614cb9525d42cd,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,0CPTcgnt3VIejOtwDPhaQ0,Evolution Of Mike Shinoda,2023-10-02,https://i.scdn.co/image/ab67616d0000b2734047c647ec83e7fa29a15d6e,https://open.spotify.com/album/0CPTcgnt3VIejOtwDPhaQ0,164039,False,"rap metal, rock, metal, alternative metal, nu metal"
72by3Re4C3eVEBXvsUo0zV,0.622,0.882,-5.59,0.119,0.0912,0.0,0.216,0.762,77.506,284186,Green Light (feat. André 3000),https://open.spotify.com/track/72by3Re4C3eVEBXvsUo0zV,5y2Xq6xcjJb2jVM54GHK3t,John Legend,7599363,https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,11sKu4dBGvmEZTuVw9EC9A,Evolver,2008-10-27,https://i.scdn.co/image/ab67616d0000b273d70bbffa859a9f9ca6f10496,https://open.spotify.com/album/11sKu4dBGvmEZTuVw9EC9A,284186,False,"soft pop, R&B, pop, neo soul"
68ZXSfqZbAVgObLCt8Gvbi,0.874,0.768,-4.086,0.311,0.0554,0.0,0.041,0.636,106.095,257066,Livin' It Up,https://open.spotify.com/track/68ZXSfqZbAVgObLCt8Gvbi,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,2047991,https://i.scdn.co/image/ab6761610000e5ebb47b549b590b63e52c68b89b,https://open.spotify.com/artist/1J2VVASYAamtQ3Bt8wGgA6,15tmDweVwISwJoMSLgvHpp,Pain Is Love,2001-10-02,https://i.scdn.co/image/ab67616d0000b27398590fd341411b3ba27d0554,https://open.spotify.com/album/15tmDweVwISwJoMSLgvHpp,256959,False,"hip hop, R&B, pop, east coast hip hop, r&b"
6HJ34Zyw6bg8yGm28AxLXf,0.922,0.581,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,Look Alive (feat. Drake),https://open.spotify.com/track/6HJ34Zyw6bg8yGm28AxLXf,4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1412276,https://i.scdn.co/image/ab6761610000e5eb600f823b07af7fdd65a6b877,https://open.spotify.com/artist/4TEJudQY2pXxVHPE3gD2EU,6NrsgXTJ3x2RRR8b0v2M7S,Simi,2018-05-04,https://i.scdn.co/image/ab67616d0000b27359ba1bf8385cb016e62a26c0,https://open.spotify.com/album/6NrsgXTJ3x2RRR8b0v2M7S,181414,True,"memphis rap, hip hop, pop"
0Ln5tJyLX5qusquBOtq7wf,0.525,0.742,-5.643,0.0311,0.0874,0.149,0.117,0.179,117.029,252279,Fire,https://open.spotify.com/track/0Ln5tJyLX5qusquBOtq7wf,11wRdbnoYqRddKBrpHt4Ue,Kasabian,1855492,https://i.scdn.co/image/ab6761610000e5eb9adf40411756ca7c9d92bbf2,https://open.spotify.com/artist/11wRdbnoYqRddKBrpHt4Ue,2DHGeuRTttjurZDb0pSjx6,West Ryder Pauper Lunatic Asylum,2009,https://i.scdn.co/image/ab67616d0000b273358f726999166b87f00e7066,https://open.spotify.com/album/2DHGeuRTttjurZDb0pSjx6,252279,False,"indie rock, rock, britpop, indie"
3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232186,All The Stars (with SZA),https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,39687113,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,3pLdWdkj83EYfDN6H2N8MR,Black Panther The Album Music From And Inspired By,2018-02-09,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR,232186,True,"hip hop, west coast hip hop"
5tPJjpP7V5iSz3QIUAuNY6,0.616,0.656,-7.298,0.0344,0.096,0.000879,0.205,0.286,150.071,227080,Breezeblocks,https://open.spotify.com/track/5tPJjpP7V5iSz3QIUAuNY6,3XHO7cRUPCLOr6jwp8vsx5,alt-J,3394174,https://i.scdn.co/image/ab6761610000e5eb3fb5214e667e278a20878a6b,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,5qqp4wUY6trpQhBk51bSrW,An Awesome Wave (Deluxe Version),2012-10-29,https://i.scdn.co/image/ab67616d0000b273326116180c8dc17a661873e7,https://open.spotify.com/album/5qqp4wUY6trpQhBk51bSrW,227084,False,"indie rock, rock, indie"
